PRES,BU,PLOT,MONDATE,SIZE,STEMS,MON_YEAR,LAST_BURN,BURN_YEAR
ABRP,40,7,8/22/2003,G,0,2003,4/22/2002,2002
ABRP,40,7,8/22/2003,H,0,2003,4/22/2002,2002
ABRP,40,7,8/22/2003,I,0,2003,4/22/2002,2002
ABRP,40,7,8/22/2003,J,0,2003,4/22/2002,2002
ABRP,40,8,8/26/2003,SEEDLING,1,2003,4/22/2002,2002
ABRP,40,8,8/26/2003,A,2,2003,4/22/2002,2002
ABRP,40,8,8/26/2003,B,4,2003,4/22/2002,2002
ABRP,40,8,8/26/2003,C,11,2003,4/22/2002,2002
ABRP,40,8,8/26/2003,D,0,2003,4/22/2002,2002
ABRP,40,8,8/26/2003,E,0,2003,4/22/2002,2002
ABRP,40,8,8/26/2003,F,0,2003,4/22/2002,2002
ABRP,40,8,8/26/2003,G,0,2003,4/22/2002,2002
ABRP,40,8,8/26/2003,H,0,2003,4/22/2002,2002
ABRP,40,8,8/26/2003,I,0,2003,4/22/2002,2002
ABRP,40,8,8/26/2003,J,0,2003,4/22/2002,2002
ABRP,40,9,8/28/2003,SEEDLING,3,2003,4/22/2002,2002
ABRP,40,9,8/28/2003,A,3,2003,4/22/2002,2002
ABRP,40,9,8/28/2003,B,35,2003,4/22/2002,2002
ABRP,40,9,8/28/2003,C,14,2003,4/22/2002,2002
ABRP,40,9,8/28/2003,D,0,2003,4/22/2002,2002
ABRP,40,9,8/28/2003,E,0,2003,4/22/2002,2002
ABRP,40,9,8/28/2003,F,0,2003,4/22/2002,2002
ABRP,40,9,8/28/2003,G,0,2003,4/22/2002,2002
ABRP,40,9,8/28/2003,H,0,2003,4/22/2002,2002
ABRP,40,9,8/28/2003,I,0,2003,4/22/2002,2002
ABRP,40,9,8/28/2003,J,0,2003,4/22/2002,2002
ABRP,22,1,7/19/2004,SEEDLING,3,2004,6/4/2003,2003
ABRP,22,1,7/19/2004,A,0,2004,6/4/2003,2003
ABRP,22,1,7/19/2004,B,0,2004,6/4/2003,2003
ABRP,22,1,7/19/2004,C,0,2004,6/4/2003,2003
ABRP,22,1,7/19/2004,D,0,2004,6/4/2003,2003
ABRP,22,1,7/19/2004,E,0,2004,6/4/2003,2003
ABRP,22,1,7/19/2004,F,0,2004,6/4/2003,2003
ABRP,22,1,7/19/2004,G,0,2004,6/4/2003,2003
ABRP,22,1,7/19/2004,H,0,2004,6/4/2003,2003
ABRP,22,1,7/19/2004,I,0,2004,6/4/2003,2003
ABRP,22,1,7/19/2004,J,0,2004,6/4/2003,2003
ABRP,22,2,7/13/2004,SEEDLING,3,2004,6/4/2003,2003
ABRP,22,2,7/13/2004,A,0,2004,6/4/2003,2003
ABRP,22,2,7/13/2004,B,0,2004,6/4/2003,2003
ABRP,22,2,7/13/2004,C,0,2004,6/4/2003,2003
ABRP,22,2,7/13/2004,D,0,2004,6/4/2003,2003
ABRP,22,2,7/13/2004,E,0,2004,6/4/2003,2003
ABRP,22,2,7/13/2004,F,0,2004,6/4/2003,2003
ABRP,22,2,7/13/2004,G,0,2004,6/4/2003,2003
ABRP,22,2,7/13/2004,H,0,2004,6/4/2003,2003
ABRP,22,2,7/13/2004,I,0,2004,6/4/2003,2003
ABRP,22,2,7/13/2004,J,0,2004,6/4/2003,2003
ABRP,22,3,8/3/2004,SEEDLING,2,2004,6/4/2003,2003
ABRP,22,3,8/3/2004,A,0,2004,6/4/2003,2003
ABRP,22,3,8/3/2004,B,0,2004,6/4/2003,2003
ABRP,22,3,8/3/2004,C,0,2004,6/4/2003,2003
ABRP,22,3,8/3/2004,D,0,2004,6/4/2003,2003
ABRP,22,3,8/3/2004,E,0,2004,6/4/2003,2003
ABRP,22,3,8/3/2004,F,0,2004,6/4/2003,2003
ABRP,22,3,8/3/2004,G,0,2004,6/4/2003,2003
ABRP,22,3,8/3/2004,H,0,2004,6/4/2003,2003
ABRP,22,3,8/3/2004,I,0,2004,6/4/2003,2003
ABRP,22,3,8/3/2004,J,0,2004,6/4/2003,2003
ABRP,22,4,8/6/2004,SEEDLING,2,2004,6/4/2003,2003
ABRP,22,4,8/6/2004,A,0,2004,6/4/2003,2003
ABRP,22,4,8/6/2004,B,2,2004,6/4/2003,2003
ABRP,22,4,8/6/2004,C,0,2004,6/4/2003,2003
ABRP,22,4,8/6/2004,D,0,2004,6/4/2003,2003
ABRP,22,4,8/6/2004,E,1,2004,6/4/2003,2003
ABRP,22,4,8/6/2004,F,0,2004,6/4/2003,2003
ABRP,22,4,8/6/2004,G,2,2004,6/4/2003,2003
ABRP,22,4,8/6/2004,H,0,2004,6/4/2003,2003
ABRP,22,4,8/6/2004,I,0,2004,6/4/2003,2003
ABRP,22,4,8/6/2004,J,0,2004,6/4/2003,2003
ABRP,22,5,9/23/2004,SEEDLING,2,2004,6/4/2003,2003
ABRP,22,5,9/23/2004,A,0,2004,6/4/2003,2003
ABRP,22,5,9/23/2004,B,0,2004,6/4/2003,2003
ABRP,22,5,9/23/2004,C,0,2004,6/4/2003,2003
ABRP,22,5,9/23/2004,D,0,2004,6/4/2003,2003
ABRP,22,5,9/23/2004,E,0,2004,6/4/2003,2003
ABRP,22,5,9/23/2004,F,0,2004,6/4/2003,2003
ABRP,22,5,9/23/2004,G,0,2004,6/4/2003,2003
ABRP,22,5,9/23/2004,H,0,2004,6/4/2003,2003
ABRP,22,5,9/23/2004,I,0,2004,6/4/2003,2003
ABRP,22,5,9/23/2004,J,0,2004,6/4/2003,2003
ABRP,7,1,8/17/2004,SEEDLING,2,2004,4/22/2003,2003
ABRP,7,1,8/17/2004,A,11,2004,4/22/2003,2003
ABRP,7,1,8/17/2004,B,38,2004,4/22/2003,2003
ABRP,7,1,8/17/2004,C,34,2004,4/22/2003,2003
ABRP,7,1,8/17/2004,D,7,2004,4/22/2003,2003
ABRP,7,1,8/17/2004,E,0,2004,4/22/2003,2003
ABRP,7,1,8/17/2004,F,0,2004,4/22/2003,2003
ABRP,7,1,8/17/2004,G,0,2004,4/22/2003,2003
ABRP,7,1,8/17/2004,H,0,2004,4/22/2003,2003
ABRP,7,1,8/17/2004,I,0,2004,4/22/2003,2003
ABRP,7,1,8/17/2004,J,0,2004,4/22/2003,2003
ABRP,7,2,8/27/2004,SEEDLING,2,2004,4/22/2003,2003
ABRP,7,2,8/27/2004,A,0,2004,4/22/2003,2003
ABRP,7,2,8/27/2004,B,9,2004,4/22/2003,2003
ABRP,7,2,8/27/2004,C,19,2004,4/22/2003,2003
ABRP,7,2,8/27/2004,D,6,2004,4/22/2003,2003
ABRP,7,2,8/27/2004,E,0,2004,4/22/2003,2003
ABRP,7,2,8/27/2004,F,0,2004,4/22/2003,2003
ABRP,7,2,8/27/2004,G,0,2004,4/22/2003,2003
ABRP,7,2,8/27/2004,H,0,2004,4/22/2003,2003
ABRP,7,2,8/27/2004,I,0,2004,4/22/2003,2003
ABRP,7,2,8/27/2004,J,0,2004,4/22/2003,2003
ABRP,7,3,8/19/2004,SEEDLING,1,2004,4/22/2003,2003
ABRP,7,3,8/19/2004,A,6,2004,4/22/2003,2003
ABRP,7,3,8/19/2004,B,20,2004,4/22/2003,2003
ABRP,7,3,8/19/2004,C,71,2004,4/22/2003,2003
ABRP,7,3,8/19/2004,D,13,2004,4/22/2003,2003
ABRP,7,3,8/19/2004,E,1,2004,4/22/2003,2003
ABRP,7,3,8/19/2004,F,0,2004,4/22/2003,2003
ABRP,7,3,8/19/2004,G,0,2004,4/22/2003,2003
ABRP,7,3,8/19/2004,H,0,2004,4/22/2003,2003
ABRP,7,3,8/19/2004,I,0,2004,4/22/2003,2003
ABRP,7,3,8/19/2004,J,0,2004,4/22/2003,2003
ABRP,7,4,8/30/2004,SEEDLING,1,2004,4/22/2003,2003
ABRP,7,4,8/30/2004,A,0,2004,4/22/2003,2003
ABRP,7,4,8/30/2004,B,4,2004,4/22/2003,2003
ABRP,7,4,8/30/2004,C,3,2004,4/22/2003,2003
ABRP,7,4,8/30/2004,D,2,2004,4/22/2003,2003
ABRP,7,4,8/30/2004,E,0,2004,4/22/2003,2003
ABRP,7,4,8/30/2004,F,0,2004,4/22/2003,2003
ABRP,7,4,8/30/2004,G,0,2004,4/22/2003,2003
ABRP,7,4,8/30/2004,H,0,2004,4/22/2003,2003
ABRP,7,4,8/30/2004,I,0,2004,4/22/2003,2003
ABRP,7,4,8/30/2004,J,0,2004,4/22/2003,2003
ABRP,7,5,8/31/2004,SEEDLING,2,2004,4/22/2003,2003
ABRP,7,5,8/31/2004,A,6,2004,4/22/2003,2003
ABRP,7,5,8/31/2004,B,28,2004,4/22/2003,2003
ABRP,7,5,8/31/2004,C,56,2004,4/22/2003,2003
ABRP,7,5,8/31/2004,D,13,2004,4/22/2003,2003
ABRP,7,5,8/31/2004,E,5,2004,4/22/2003,2003
ABRP,7,5,8/31/2004,F,0,2004,4/22/2003,2003
ABRP,7,5,8/31/2004,G,0,2004,4/22/2003,2003
ABRP,7,5,8/31/2004,H,0,2004,4/22/2003,2003
ABRP,7,5,8/31/2004,I,0,2004,4/22/2003,2003
ABRP,7,5,8/31/2004,J,0,2004,4/22/2003,2003
ABRP,7,6,8/28/2004,SEEDLING,3,2004,4/22/2003,2003
ABRP,7,6,8/28/2004,A,5,2004,4/22/2003,2003
ABRP,7,6,8/28/2004,B,15,2004,4/22/2003,2003
ABRP,7,6,8/28/2004,C,35,2004,4/22/2003,2003
ABRP,7,6,8/28/2004,D,5,2004,4/22/2003,2003
ABRP,7,6,8/28/2004,E,4,2004,4/22/2003,2003
ABRP,7,6,8/28/2004,F,0,2004,4/22/2003,2003
ABRP,7,6,8/28/2004,G,0,2004,4/22/2003,2003
ABRP,7,6,8/28/2004,H,0,2004,4/22/2003,2003
ABRP,7,6,8/28/2004,I,0,2004,4/22/2003,2003
ABRP,7,6,8/28/2004,J,0,2004,4/22/2003,2003
ABRP,7,7,8/30/2004,SEEDLING,2,2004,4/22/2003,2003
ABRP,7,7,8/30/2004,A,0,2004,4/22/2003,2003
ABRP,7,7,8/30/2004,B,0,2004,4/22/2003,2003
ABRP,7,7,8/30/2004,C,0,2004,4/22/2003,2003
ABRP,7,7,8/30/2004,D,0,2004,4/22/2003,2003
ABRP,7,7,8/30/2004,E,0,2004,4/22/2003,2003
ABRP,7,7,8/30/2004,F,0,2004,4/22/2003,2003
ABRP,7,7,8/30/2004,G,0,2004,4/22/2003,2003
ABRP,7,7,8/30/2004,H,0,2004,4/22/2003,2003
ABRP,7,7,8/30/2004,I,0,2004,4/22/2003,2003
ABRP,7,7,8/30/2004,J,0,2004,4/22/2003,2003
ABRP,7,8,9/23/2004,SEEDLING,1,2004,4/22/2003,2003
ABRP,7,8,9/23/2004,A,0,2004,4/22/2003,2003
ABRP,7,8,9/23/2004,B,4,2004,4/22/2003,2003
ABRP,7,8,9/23/2004,C,17,2004,4/22/2003,2003
ABRP,7,8,9/23/2004,D,14,2004,4/22/2003,2003
ABRP,7,8,9/23/2004,E,1,2004,4/22/2003,2003
ABRP,7,8,9/23/2004,F,0,2004,4/22/2003,2003
ABRP,7,8,9/23/2004,G,0,2004,4/22/2003,2003
ABRP,7,8,9/23/2004,H,0,2004,4/22/2003,2003
ABRP,7,8,9/23/2004,I,0,2004,4/22/2003,2003
ABRP,7,8,9/23/2004,J,0,2004,4/22/2003,2003
ABRP,1,1,8/18/2005,SEEDLING,3,2005,7/20/2004,2004
ABRP,1,1,8/18/2005,A,0,2005,7/20/2004,2004
ABRP,1,1,8/18/2005,B,0,2005,7/20/2004,2004
ABRP,1,1,8/18/2005,C,1,2005,7/20/2004,2004
ABRP,1,1,8/18/2005,D,0,2005,7/20/2004,2004
ABRP,1,1,8/18/2005,E,1,2005,7/20/2004,2004
ABRP,1,1,8/18/2005,F,0,2005,7/20/2004,2004
ABRP,1,1,8/18/2005,G,0,2005,7/20/2004,2004
ABRP,1,1,8/18/2005,H,0,2005,7/20/2004,2004
ABRP,1,1,8/18/2005,I,0,2005,7/20/2004,2004
ABRP,1,1,8/18/2005,J,0,2005,7/20/2004,2004
ABRP,1,2,8/18/2005,SEEDLING,1,2005,7/20/2004,2004
ABRP,1,2,8/18/2005,A,0,2005,7/20/2004,2004
ABRP,1,2,8/18/2005,B,0,2005,7/20/2004,2004
ABRP,1,2,8/18/2005,C,1,2005,7/20/2004,2004
ABRP,1,2,8/18/2005,D,1,2005,7/20/2004,2004
ABRP,1,2,8/18/2005,E,0,2005,7/20/2004,2004
ABRP,1,2,8/18/2005,F,0,2005,7/20/2004,2004
ABRP,1,2,8/18/2005,G,0,2005,7/20/2004,2004
ABRP,1,2,8/18/2005,H,0,2005,7/20/2004,2004
ABRP,1,2,8/18/2005,I,0,2005,7/20/2004,2004
ABRP,1,2,8/18/2005,J,0,2005,7/20/2004,2004
ABRP,1,3,8/19/2005,SEEDLING,3,2005,7/20/2004,2004
ABRP,1,3,8/19/2005,A,0,2005,7/20/2004,2004
ABRP,1,3,8/19/2005,B,13,2005,7/20/2004,2004
ABRP,1,3,8/19/2005,C,6,2005,7/20/2004,2004
ABRP,1,3,8/19/2005,D,0,2005,7/20/2004,2004
ABRP,1,3,8/19/2005,E,0,2005,7/20/2004,2004
ABRP,1,3,8/19/2005,F,0,2005,7/20/2004,2004
ABRP,1,3,8/19/2005,G,0,2005,7/20/2004,2004
ABRP,1,3,8/19/2005,H,0,2005,7/20/2004,2004
ABRP,1,3,8/19/2005,I,0,2005,7/20/2004,2004
ABRP,1,3,8/19/2005,J,0,2005,7/20/2004,2004
ABRP,1,4,8/19/2005,SEEDLING,3,2005,7/20/2004,2004
ABRP,1,4,8/19/2005,A,29,2005,7/20/2004,2004
ABRP,1,4,8/19/2005,B,20,2005,7/20/2004,2004
ABRP,1,4,8/19/2005,C,4,2005,7/20/2004,2004
ABRP,1,4,8/19/2005,D,0,2005,7/20/2004,2004
ABRP,1,4,8/19/2005,E,1,2005,7/20/2004,2004
ABRP,1,4,8/19/2005,F,0,2005,7/20/2004,2004
ABRP,1,4,8/19/2005,G,0,2005,7/20/2004,2004
ABRP,1,4,8/19/2005,H,0,2005,7/20/2004,2004
ABRP,1,4,8/19/2005,I,0,2005,7/20/2004,2004
ABRP,1,4,8/19/2005,J,0,2005,7/20/2004,2004
ABRP,1,5,8/19/2005,SEEDLING,3,2005,7/20/2004,2004
ABRP,1,5,8/19/2005,A,4,2005,7/20/2004,2004
ABRP,1,5,8/19/2005,B,3,2005,7/20/2004,2004
ABRP,1,5,8/19/2005,C,0,2005,7/20/2004,2004
ABRP,1,5,8/19/2005,D,0,2005,7/20/2004,2004
ABRP,1,5,8/19/2005,E,0,2005,7/20/2004,2004
ABRP,1,5,8/19/2005,F,0,2005,7/20/2004,2004
ABRP,1,5,8/19/2005,G,0,2005,7/20/2004,2004
ABRP,1,5,8/19/2005,H,0,2005,7/20/2004,2004
ABRP,1,5,8/19/2005,I,0,2005,7/20/2004,2004
ABRP,1,5,8/19/2005,J,0,2005,7/20/2004,2004
ABRP,1,6,8/24/2005,SEEDLING,2,2005,7/20/2004,2004
ABRP,1,6,8/24/2005,A,19,2005,7/20/2004,2004
ABRP,1,6,8/24/2005,B,41,2005,7/20/2004,2004
ABRP,1,6,8/24/2005,C,14,2005,7/20/2004,2004
ABRP,1,6,8/24/2005,D,1,2005,7/20/2004,2004
ABRP,1,6,8/24/2005,E,0,2005,7/20/2004,2004
ABRP,1,6,8/24/2005,F,2,2005,7/20/2004,2004
ABRP,1,6,8/24/2005,G,1,2005,7/20/2004,2004
ABRP,1,6,8/24/2005,H,0,2005,7/20/2004,2004
ABRP,1,6,8/24/2005,I,0,2005,7/20/2004,2004
ABRP,1,6,8/24/2005,J,0,2005,7/20/2004,2004
ABRP,1,7,8/24/2005,SEEDLING,3,2005,7/20/2004,2004
ABRP,1,7,8/24/2005,A,11,2005,7/20/2004,2004
ABRP,1,7,8/24/2005,B,17,2005,7/20/2004,2004
ABRP,1,7,8/24/2005,C,4,2005,7/20/2004,2004
ABRP,1,7,8/24/2005,D,4,2005,7/20/2004,2004
ABRP,1,7,8/24/2005,E,0,2005,7/20/2004,2004
ABRP,1,7,8/24/2005,F,0,2005,7/20/2004,2004
ABRP,1,7,8/24/2005,G,0,2005,7/20/2004,2004
ABRP,1,7,8/24/2005,H,0,2005,7/20/2004,2004
ABRP,1,7,8/24/2005,I,0,2005,7/20/2004,2004
ABRP,1,7,8/24/2005,J,0,2005,7/20/2004,2004
ABRP,1,9,8/27/2005,SEEDLING,3,2005,7/20/2004,2004
ABRP,1,9,8/27/2005,A,23,2005,7/20/2004,2004
ABRP,1,9,8/27/2005,B,37,2005,7/20/2004,2004
ABRP,1,9,8/27/2005,C,1,2005,7/20/2004,2004
ABRP,1,9,8/27/2005,D,2,2005,7/20/2004,2004
ABRP,1,9,8/27/2005,E,1,2005,7/20/2004,2004
ABRP,1,9,8/27/2005,F,0,2005,7/20/2004,2004
ABRP,1,9,8/27/2005,G,0,2005,7/20/2004,2004
ABRP,1,9,8/27/2005,H,0,2005,7/20/2004,2004
ABRP,1,9,8/27/2005,I,0,2005,7/20/2004,2004
ABRP,1,9,8/27/2005,J,0,2005,7/20/2004,2004
ABRP,12,1,8/15/2005,SEEDLING,3,2005,5/7/2004,2004
ABRP,12,1,8/15/2005,A,0,2005,5/7/2004,2004
ABRP,12,1,8/15/2005,B,0,2005,5/7/2004,2004
ABRP,12,1,8/15/2005,C,0,2005,5/7/2004,2004
ABRP,12,1,8/15/2005,D,0,2005,5/7/2004,2004
ABRP,12,1,8/15/2005,E,0,2005,5/7/2004,2004
ABRP,12,1,8/15/2005,F,0,2005,5/7/2004,2004
ABRP,12,1,8/15/2005,G,0,2005,5/7/2004,2004
ABRP,12,1,8/15/2005,H,0,2005,5/7/2004,2004
ABRP,12,1,8/15/2005,I,1,2005,5/7/2004,2004
ABRP,12,1,8/15/2005,J,0,2005,5/7/2004,2004
ABRP,12,2,8/27/2005,SEEDLING,3,2005,5/7/2004,2004
ABRP,12,2,8/27/2005,A,1,2005,5/7/2004,2004
ABRP,12,2,8/27/2005,B,5,2005,5/7/2004,2004
ABRP,12,2,8/27/2005,C,1,2005,5/7/2004,2004
ABRP,12,2,8/27/2005,D,1,2005,5/7/2004,2004
ABRP,12,2,8/27/2005,E,1,2005,5/7/2004,2004
ABRP,12,2,8/27/2005,F,3,2005,5/7/2004,2004
ABRP,12,2,8/27/2005,G,2,2005,5/7/2004,2004
ABRP,12,2,8/27/2005,H,0,2005,5/7/2004,2004
ABRP,12,2,8/27/2005,I,0,2005,5/7/2004,2004
ABRP,12,2,8/27/2005,J,0,2005,5/7/2004,2004
ABRP,13,1,8/15/2005,SEEDLING,3,2005,5/7/2004,2004
ABRP,13,1,8/15/2005,A,0,2005,5/7/2004,2004
ABRP,13,1,8/15/2005,B,0,2005,5/7/2004,2004
ABRP,13,1,8/15/2005,C,0,2005,5/7/2004,2004
ABRP,13,1,8/15/2005,D,0,2005,5/7/2004,2004
ABRP,13,1,8/15/2005,E,0,2005,5/7/2004,2004
ABRP,13,1,8/15/2005,F,0,2005,5/7/2004,2004
ABRP,13,1,8/15/2005,G,0,2005,5/7/2004,2004
ABRP,13,1,8/15/2005,H,0,2005,5/7/2004,2004
ABRP,13,1,8/15/2005,I,0,2005,5/7/2004,2004
ABRP,13,1,8/15/2005,J,1,2005,5/7/2004,2004
ABRP,15,1,8/27/2005,SEEDLING,3,2005,5/7/2004,2004
ABRP,15,1,8/27/2005,A,0,2005,5/7/2004,2004
ABRP,15,1,8/27/2005,B,1,2005,5/7/2004,2004
ABRP,15,1,8/27/2005,C,0,2005,5/7/2004,2004
ABRP,15,1,8/27/2005,D,0,2005,5/7/2004,2004
ABRP,15,1,8/27/2005,E,1,2005,5/7/2004,2004
ABRP,15,1,8/27/2005,F,3,2005,5/7/2004,2004
ABRP,15,1,8/27/2005,G,1,2005,5/7/2004,2004
ABRP,15,1,8/27/2005,H,2,2005,5/7/2004,2004
ABRP,15,1,8/27/2005,I,3,2005,5/7/2004,2004
ABRP,15,1,8/27/2005,J,3,2005,5/7/2004,2004
ABRP,21,1,8/25/2005,SEEDLING,1,2005,4/14/2004,2004
ABRP,21,1,8/25/2005,A,0,2005,4/14/2004,2004
ABRP,21,1,8/25/2005,B,0,2005,4/14/2004,2004
ABRP,21,1,8/25/2005,C,1,2005,4/14/2004,2004
ABRP,21,1,8/25/2005,D,0,2005,4/14/2004,2004
ABRP,21,1,8/25/2005,E,0,2005,4/14/2004,2004
ABRP,21,1,8/25/2005,F,1,2005,4/14/2004,2004
ABRP,21,1,8/25/2005,G,0,2005,4/14/2004,2004
ABRP,21,1,8/25/2005,H,1,2005,4/14/2004,2004
ABRP,21,1,8/25/2005,I,0,2005,4/14/2004,2004
ABRP,21,1,8/25/2005,J,0,2005,4/14/2004,2004
ABRP,21,2,8/25/2005,SEEDLING,1,2005,4/14/2004,2004
ABRP,21,2,8/25/2005,A,0,2005,4/14/2004,2004
ABRP,21,2,8/25/2005,B,1,2005,4/14/2004,2004
ABRP,21,2,8/25/2005,C,3,2005,4/14/2004,2004
ABRP,21,2,8/25/2005,D,1,2005,4/14/2004,2004
ABRP,21,2,8/25/2005,E,2,2005,4/14/2004,2004
ABRP,21,2,8/25/2005,F,5,2005,4/14/2004,2004
ABRP,21,2,8/25/2005,G,2,2005,4/14/2004,2004
ABRP,21,2,8/25/2005,H,1,2005,4/14/2004,2004
ABRP,21,2,8/25/2005,I,1,2005,4/14/2004,2004
ABRP,21,2,8/25/2005,J,0,2005,4/14/2004,2004
ABRP,21,3,8/23/2005,SEEDLING,1,2005,4/14/2004,2004
ABRP,21,3,8/23/2005,A,0,2005,4/14/2004,2004
ABRP,21,3,8/23/2005,B,6,2005,4/14/2004,2004
ABRP,21,3,8/23/2005,C,2,2005,4/14/2004,2004
ABRP,21,3,8/23/2005,D,0,2005,4/14/2004,2004
ABRP,21,3,8/23/2005,E,0,2005,4/14/2004,2004
ABRP,21,3,8/23/2005,F,1,2005,4/14/2004,2004
ABRP,21,3,8/23/2005,G,3,2005,4/14/2004,2004
ABRP,21,3,8/23/2005,H,1,2005,4/14/2004,2004
ABRP,21,3,8/23/2005,I,0,2005,4/14/2004,2004
ABRP,21,3,8/23/2005,J,0,2005,4/14/2004,2004
ABRP,32,1,8/18/2005,SEEDLING,1,2005,4/9/2004,2004
ABRP,32,1,8/18/2005,A,2,2005,4/9/2004,2004
ABRP,32,1,8/18/2005,B,19,2005,4/9/2004,2004
ABRP,32,1,8/18/2005,C,124,2005,4/9/2004,2004
ABRP,32,1,8/18/2005,D,31,2005,4/9/2004,2004
ABRP,32,1,8/18/2005,E,0,2005,4/9/2004,2004
ABRP,32,1,8/18/2005,F,0,2005,4/9/2004,2004
ABRP,32,1,8/18/2005,G,0,2005,4/9/2004,2004
ABRP,32,1,8/18/2005,H,0,2005,4/9/2004,2004
ABRP,32,1,8/18/2005,I,0,2005,4/9/2004,2004
ABRP,32,1,8/18/2005,J,0,2005,4/9/2004,2004
ABRP,32,2,8/17/2005,SEEDLING,1,2005,4/9/2004,2004
ABRP,32,2,8/17/2005,A,0,2005,4/9/2004,2004
ABRP,32,2,8/17/2005,B,5,2005,4/9/2004,2004
ABRP,32,2,8/17/2005,C,5,2005,4/9/2004,2004
ABRP,32,2,8/17/2005,D,0,2005,4/9/2004,2004
ABRP,32,2,8/17/2005,E,0,2005,4/9/2004,2004
ABRP,32,2,8/17/2005,F,0,2005,4/9/2004,2004
ABRP,32,2,8/17/2005,G,0,2005,4/9/2004,2004
ABRP,32,2,8/17/2005,H,0,2005,4/9/2004,2004
ABRP,32,2,8/17/2005,I,0,2005,4/9/2004,2004
ABRP,32,2,8/17/2005,J,0,2005,4/9/2004,2004
ABRP,32,3,8/13/2005,SEEDLING,1,2005,4/9/2004,2004
ABRP,32,3,8/13/2005,A,1,2005,4/9/2004,2004
ABRP,32,3,8/13/2005,B,7,2005,4/9/2004,2004
ABRP,32,3,8/13/2005,C,11,2005,4/9/2004,2004
ABRP,32,3,8/13/2005,D,1,2005,4/9/2004,2004
ABRP,32,3,8/13/2005,E,0,2005,4/9/2004,2004
ABRP,32,3,8/13/2005,F,0,2005,4/9/2004,2004
ABRP,32,3,8/13/2005,G,0,2005,4/9/2004,2004
ABRP,32,3,8/13/2005,H,0,2005,4/9/2004,2004
ABRP,32,3,8/13/2005,I,0,2005,4/9/2004,2004
ABRP,32,3,8/13/2005,J,0,2005,4/9/2004,2004
ABRP,32,4,8/13/2005,SEEDLING,1,2005,4/9/2004,2004
ABRP,32,4,8/13/2005,A,0,2005,4/9/2004,2004
ABRP,32,4,8/13/2005,B,10,2005,4/9/2004,2004
ABRP,32,4,8/13/2005,C,35,2005,4/9/2004,2004
ABRP,32,4,8/13/2005,D,11,2005,4/9/2004,2004
ABRP,32,4,8/13/2005,E,0,2005,4/9/2004,2004
ABRP,32,4,8/13/2005,F,0,2005,4/9/2004,2004
ABRP,32,4,8/13/2005,G,0,2005,4/9/2004,2004
ABRP,32,4,8/13/2005,H,0,2005,4/9/2004,2004
ABRP,32,4,8/13/2005,I,0,2005,4/9/2004,2004
ABRP,32,4,8/13/2005,J,0,2005,4/9/2004,2004
ABRP,32,5,8/10/2005,SEEDLING,1,2005,4/9/2004,2004
ABRP,32,5,8/10/2005,A,1,2005,4/9/2004,2004
ABRP,32,5,8/10/2005,B,12,2005,4/9/2004,2004
ABRP,32,5,8/10/2005,C,48,2005,4/9/2004,2004
ABRP,32,5,8/10/2005,D,11,2005,4/9/2004,2004
ABRP,32,5,8/10/2005,E,0,2005,4/9/2004,2004
ABRP,32,5,8/10/2005,F,0,2005,4/9/2004,2004
ABRP,32,5,8/10/2005,G,0,2005,4/9/2004,2004
ABRP,32,5,8/10/2005,H,0,2005,4/9/2004,2004
ABRP,32,5,8/10/2005,I,0,2005,4/9/2004,2004
ABRP,32,5,8/10/2005,J,0,2005,4/9/2004,2004
ABRP,32,6,8/16/2005,SEEDLING,2,2005,4/9/2004,2004
ABRP,32,6,8/16/2005,A,7,2005,4/9/2004,2004
ABRP,32,6,8/16/2005,B,40,2005,4/9/2004,2004
ABRP,32,6,8/16/2005,C,23,2005,4/9/2004,2004
ABRP,32,6,8/16/2005,D,1,2005,4/9/2004,2004
ABRP,32,6,8/16/2005,E,2,2005,4/9/2004,2004
ABRP,32,6,8/16/2005,F,0,2005,4/9/2004,2004
ABRP,32,6,8/16/2005,G,0,2005,4/9/2004,2004
ABRP,32,6,8/16/2005,H,0,2005,4/9/2004,2004
ABRP,32,6,8/16/2005,I,0,2005,4/9/2004,2004
ABRP,32,6,8/16/2005,J,0,2005,4/9/2004,2004
ABRP,32,7,8/16/2005,SEEDLING,2,2005,4/9/2004,2004
ABRP,32,7,8/16/2005,A,0,2005,4/9/2004,2004
ABRP,32,7,8/16/2005,B,0,2005,4/9/2004,2004
ABRP,32,7,8/16/2005,C,0,2005,4/9/2004,2004
ABRP,32,7,8/16/2005,D,0,2005,4/9/2004,2004
ABRP,32,7,8/16/2005,E,0,2005,4/9/2004,2004
ABRP,32,7,8/16/2005,F,0,2005,4/9/2004,2004
ABRP,32,7,8/16/2005,G,0,2005,4/9/2004,2004
ABRP,32,7,8/16/2005,H,0,2005,4/9/2004,2004
ABRP,32,7,8/16/2005,I,0,2005,4/9/2004,2004
ABRP,32,7,8/16/2005,J,0,2005,4/9/2004,2004
ABRP,32,8,8/18/2005,SEEDLING,2,2005,4/9/2004,2004
ABRP,32,8,8/18/2005,A,0,2005,4/9/2004,2004
ABRP,32,8,8/18/2005,B,0,2005,4/9/2004,2004
ABRP,32,8,8/18/2005,C,0,2005,4/9/2004,2004
ABRP,32,8,8/18/2005,D,0,2005,4/9/2004,2004
