PRES,BU,PLOT,MONDATE,SPCODE,IND,COVER,LAST BURN,MON_YEAR,BURN_YEAR
ABRP,22,22.3,8/9/2018,QUO,2,1.7,2017,2018,2018
ABRP,22,22.3,8/9/2018,HW,0,0,2017,2018,2018
ABRP,22,22.3,8/9/2018,PP,0,0,2017,2018,2018
ABRP,22,22.3,8/9/2018,PE,1,1,2017,2018,2018
ABRP,22,22.4,8/8/2018,QL,0,1,2017,2018,2018
ABRP,22,22.4,8/8/2018,QUEV,0,0,2017,2018,2018
ABRP,22,22.4,8/8/2018,QUO,0,0,2017,2018,2018
ABRP,22,22.4,8/8/2018,HW,0,0,2017,2018,2018
ABRP,22,22.4,8/8/2018,PP,1,0.5,2017,2018,2018
ABRP,22,22.4,8/8/2018,PE,1,2.5,2017,2018,2018
ABRP,22,22.5,8/8/2018,QL,0,0,2017,2018,2018
ABRP,22,22.5,8/8/2018,QUEV,0,0,2017,2018,2018
ABRP,22,22.5,8/8/2018,QUO,0,0,2017,2018,2018
ABRP,22,22.5,8/8/2018,HW,0,0,2017,2018,2018
ABRP,22,22.5,8/8/2018,PP,0,0,2017,2018,2018
ABRP,22,22.5,8/8/2018,PE,2,9.7,2017,2018,2018
ABRP,32,32.1,8/28/2018,QL,0,0,2017,2018,2018
ABRP,32,32.1,8/28/2018,QUEV,0,0,2017,2018,2018
ABRP,32,32.1,8/28/2018,QUO,0,0,2017,2018,2018
ABRP,32,32.1,8/28/2018,HW,0,0,2017,2018,2018
ABRP,32,32.1,8/28/2018,PP,3,12.5,2017,2018,2018
ABRP,32,32.1,8/28/2018,PE,0,0,2017,2018,2018
ABRP,32,32.2,8/21/2018,QL,0,0,2017,2018,2018
ABRP,32,32.2,8/21/2018,QUEV,0,0,2017,2018,2018
ABRP,32,32.2,8/21/2018,QUO,0,0,2017,2018,2018
ABRP,32,32.2,8/21/2018,HW,0,0,2017,2018,2018
ABRP,32,32.2,8/21/2018,PP,0,1.2,2017,2018,2018
ABRP,32,32.2,8/21/2018,PE,0,0,2017,2018,2018
ABRP,32,32.3,8/13/2018,QL,0,0,2017,2018,2018
ABRP,32,32.3,8/13/2018,QUEV,0,0,2017,2018,2018
ABRP,32,32.3,8/13/2018,QUO,1,1,2017,2018,2018
ABRP,32,32.3,8/13/2018,HW,2,0.4,2017,2018,2018
ABRP,32,32.3,8/13/2018,PP,0,0,2017,2018,2018
ABRP,32,32.3,8/13/2018,PE,0,1.5,2017,2018,2018
ABRP,32,32.4,8/10/2018,QL,0,0,2017,2018,2018
ABRP,32,32.4,8/10/2018,QUEV,0,0,2017,2018,2018
ABRP,32,32.4,8/10/2018,QUO,0,0,2017,2018,2018
ABRP,32,32.4,8/10/2018,HW,0,0,2017,2018,2018
ABRP,32,32.4,8/10/2018,PP,0,4.2,2017,2018,2018
ABRP,32,32.4,8/10/2018,PE,0,0,2017,2018,2018
ABRP,32,32.5,8/9/2018,QL,1,2.8,2017,2018,2018
ABRP,32,32.5,8/9/2018,QUEV,0,0,2017,2018,2018
ABRP,32,32.5,8/9/2018,QUO,0,0,2017,2018,2018
ABRP,32,32.5,8/9/2018,HW,0,0,2017,2018,2018
ABRP,32,32.5,8/9/2018,PP,4,7.6,2017,2018,2018
ABRP,32,32.5,8/9/2018,PE,2,3,2017,2018,2018
ABRP,32,32.6,8/10/2018,QL,0,0,2017,2018,2018
ABRP,32,32.6,8/10/2018,QUEV,0,0,2017,2018,2018
ABRP,32,32.6,8/10/2018,QUO,0,0.2,2017,2018,2018
ABRP,32,32.6,8/10/2018,HW,0,0,2017,2018,2018
ABRP,32,32.6,8/10/2018,PP,3,6,2017,2018,2018
ABRP,32,32.6,8/10/2018,PE,0,0,2017,2018,2018
ABRP,32,32.7,8/29/2018,QL,1,3.5,2017,2018,2018
ABRP,32,32.7,8/29/2018,QUEV,0,0,2017,2018,2018
ABRP,32,32.7,8/29/2018,QUO,0,0,2017,2018,2018
ABRP,32,32.7,8/29/2018,HW,0,0,2017,2018,2018
ABRP,32,32.7,8/29/2018,PP,0,0.7,2017,2018,2018
ABRP,32,32.7,8/29/2018,PE,0,0,2017,2018,2018
ABRP,32,32.8,8/29/2018,QL,0,0,2017,2018,2018
ABRP,32,32.8,8/29/2018,QUEV,0,0,2017,2018,2018
ABRP,32,32.8,8/29/2018,QUO,0,0,2017,2018,2018
ABRP,32,32.8,8/29/2018,HW,0,0,2017,2018,2018
ABRP,32,32.8,8/29/2018,PP,1,1.1,2017,2018,2018
ABRP,32,32.8,8/29/2018,PE,0,0,2017,2018,2018
ABRP,32,32.9,9/4/2018,QL,1,1.8,2017,2018,2018
ABRP,32,32.9,9/4/2018,QUEV,0,0,2017,2018,2018
ABRP,32,32.9,9/4/2018,QUO,0,0,2017,2018,2018
ABRP,32,32.9,9/4/2018,HW,0,0,2017,2018,2018
ABRP,32,32.9,9/4/2018,PP,3,5.6,2017,2018,2018
ABRP,32,32.9,9/4/2018,PE,0,0,2017,2018,2018
ABRP,32,32.1,9/4/2018,QL,1,4.5,2017,2018,2018
ABRP,32,32.1,9/4/2018,QUEV,1,8.9,2017,2018,2018
ABRP,32,32.1,9/4/2018,QUO,0,0,2017,2018,2018
ABRP,32,32.1,9/4/2018,HW,2,1.9,2017,2018,2018
ABRP,32,32.1,9/4/2018,PP,0,0,2017,2018,2018
ABRP,32,32.1,9/4/2018,PE,0,0,2017,2018,2018
ABRP,32,32.11,9/4/2018,QL,0,3.1,2017,2018,2018
ABRP,32,32.11,9/4/2018,QUEV,0,0,2017,2018,2018
ABRP,32,32.11,9/4/2018,QUO,0,0,2017,2018,2018
ABRP,32,32.11,9/4/2018,HW,0,0,2017,2018,2018
ABRP,32,32.11,9/4/2018,PP,0,1.4,2017,2018,2018
ABRP,32,32.11,9/4/2018,PE,0,0,2017,2018,2018
ABRP,40,40.1,8/6/2018,QL,0,0,2017,2018,2018
ABRP,40,40.1,8/6/2018,QUEV,3,0.75,2017,2018,2018
ABRP,40,40.1,8/6/2018,QUO,0,0,2017,2018,2018
ABRP,40,40.1,8/6/2018,HW,2,0.75,2017,2018,2018
ABRP,40,40.1,8/6/2018,PP,0,0,2017,2018,2018
ABRP,40,40.1,8/6/2018,PE,0,0,2017,2018,2018
ABRP,40,40.2,8/3/2018,QL,0,0.2,2017,2018,2018
ABRP,40,40.2,8/3/2018,QUEV,0,0,2017,2018,2018
ABRP,40,40.2,8/3/2018,QUO,0,0,2017,2018,2018
ABRP,40,40.2,8/3/2018,HW,2,1.65,2017,2018,2018
ABRP,40,40.2,8/3/2018,PP,1,1.2,2017,2018,2018
ABRP,40,40.2,8/3/2018,PE,0,0,2017,2018,2018
ABRP,40,40.3,8/7/2018,QL,0,0,2017,2018,2018
ABRP,40,40.3,8/7/2018,QUEV,0,0.4,2017,2018,2018
ABRP,40,40.3,8/7/2018,QUO,0,0,2017,2018,2018
ABRP,40,40.3,8/7/2018,HW,1,1.45,2017,2018,2018
ABRP,40,40.3,8/7/2018,PP,0,0,2017,2018,2018
ABRP,40,40.3,8/7/2018,PE,0,0,2017,2018,2018
ABRP,40,40.4,8/7/2018,QL,0,0,2017,2018,2018
ABRP,40,40.4,8/7/2018,QUEV,0,0,2017,2018,2018
ABRP,40,40.4,8/7/2018,QUO,0,0,2017,2018,2018
ABRP,40,40.4,8/7/2018,HW,0,0,2017,2018,2018
ABRP,40,40.4,8/7/2018,PP,0,1.2,2017,2018,2018
ABRP,40,40.4,8/7/2018,PE,0,0,2017,2018,2018
ABRP,40,40.5,8/7/2018,QL,0,0,2017,2018,2018
ABRP,40,40.5,8/7/2018,QUEV,0,0,2017,2018,2018
ABRP,40,40.5,8/7/2018,QUO,0,0,2017,2018,2018
ABRP,40,40.5,8/7/2018,HW,1,0.6,2017,2018,2018
ABRP,40,40.5,8/7/2018,PP,1,6.15,2017,2018,2018
ABRP,40,40.5,8/7/2018,PE,0,2.3,2017,2018,2018
ABRP,40,40.6,8/6/2018,QL,0,0,2017,2018,2018
ABRP,40,40.6,8/6/2018,QUEV,1,1.5,2017,2018,2018
ABRP,40,40.6,8/6/2018,QUO,0,0,2017,2018,2018
ABRP,40,40.6,8/6/2018,HW,0,0,2017,2018,2018
ABRP,40,40.6,8/6/2018,PP,2,6.5,2017,2018,2018
ABRP,40,40.6,8/6/2018,PE,0,0,2017,2018,2018
ABRP,40,40.7,8/3/2018,QL,0,0,2017,2018,2018
ABRP,40,40.7,8/3/2018,QUEV,0,0,2017,2018,2018
ABRP,40,40.7,8/3/2018,QUO,0,0,2017,2018,2018
ABRP,40,40.7,8/3/2018,HW,0,0,2017,2018,2018
ABRP,40,40.7,8/3/2018,PP,1,5.7,2017,2018,2018
ABRP,40,40.7,8/3/2018,PE,0,0,2017,2018,2018
ABRP,40,40.8,7/31/2018,QL,0,0,2017,2018,2018
ABRP,40,40.8,7/31/2018,QUEV,0,0,2017,2018,2018
ABRP,40,40.8,7/31/2018,QUO,0,0,2017,2018,2018
ABRP,40,40.8,7/31/2018,HW,0,0.25,2017,2018,2018
ABRP,40,40.8,7/31/2018,PP,0,2.2,2017,2018,2018
ABRP,40,40.8,7/31/2018,PE,0,0,2017,2018,2018
ABRP,40,40.9,7/31/2018,QL,0,0,2017,2018,2018
ABRP,40,40.9,7/31/2018,QUEV,0,0,2017,2018,2018
ABRP,40,40.9,7/31/2018,QUO,0,0,2017,2018,2018
ABRP,40,40.9,7/31/2018,HW,3,4.1,2017,2018,2018
ABRP,40,40.9,7/31/2018,PP,1,8.2,2017,2018,2018
ABRP,40,40.9,7/31/2018,PE,0,0,2017,2018,2018
,,,,,0,0,,,
